id,tail,head
45501,8122,4409
45502,7695,4410
45503,4411,4410
45504,4719,4411
45505,4412,4411
45506,4443,4412
45507,4413,4412
45508,4540,4413
45509,4414,4413
45510,4415,4414
45511,10800,4414
45512,4416,4415
45513,4426,4415
45514,4417,4416
45515,4427,4416
45516,4418,4417
45517,4427,4417
45518,4425,4418
45519,4419,4418
45520,4433,4419
45521,4423,4420
45522,4709,4420
45523,4421,4420
45524,4422,4421
45525,4432,4421
45526,4441,4422
45527,11081,4422
45528,4444,4422
45529,4424,4423
45530,4432,4424
45531,4429,4426
45532,10181,4426
45533,4427,4426
45534,4429,4428
45535,4705,4430
45536,10755,4430
45537,4431,4430
45538,4711,4431
45539,4439,4431
45540,4433,4432
45541,11081,4433
45542,4435,4434
45543,8113,4434
45544,4711,4434
45545,4689,4435
45546,4686,4435
45547,8587,4436
45548,4683,4436
45549,4684,4436
45550,4437,4436
45551,9862,4437
45552,4438,4437
45553,9863,4438
45554,10755,4439
45555,11080,4440
45556,4689,4440
45557,4441,4440
45558,4442,4441
45559,4688,4442
45560,11081,4442
45561,4443,4442
45562,4718,4443
45563,4706,4444
45564,4707,4444
45565,4446,4445
45566,8605,4445
45567,4447,4446
45568,20659,4446
45569,8401,4447
45570,4448,4447
45571,4449,4448
45572,21605,4448
45573,4547,4449
45574,4451,4450
45575,4457,4451
45576,4453,4452
45577,4460,4452
45578,10361,4452
45579,8306,4452
45580,8103,4453
45581,4459,4454
45582,4455,4454
45583,8398,4454
45584,4456,4455
45585,4458,4455
45586,4457,4456
45587,4458,4457
45588,4459,4458
45589,4460,4459
45590,4470,4461
45591,4462,4461
45592,8396,4461
45593,8411,4462
45594,4463,4462
45595,8406,4463
45596,4464,4463
45597,8407,4464
45598,4465,4464
45599,4466,4465
45600,4467,4466
45601,8408,4466
45602,4468,4467
45603,8409,4467
45604,4469,4468
45605,8410,4469
45606,8411,4470
45607,8412,4470
45608,11571,4472
45609,4474,4473
45610,4476,4475
45611,4477,4476
45612,7661,4476
45613,7355,4477
45614,4478,4477
45615,7356,4477
45616,7354,4478
45617,4479,4478
45618,7331,4479
45619,7332,4479
45620,4480,4479
45621,4481,4480
45622,7344,4480
45623,7343,4480
45624,4482,4481
45625,7351,4481
45626,7352,4481
45627,4483,4482
45628,7665,4482
45629,7664,4482
45630,12275,4483
45631,4484,4483
45632,7358,4483
45633,4485,4484
45634,7366,4484
45635,7359,4485
45636,4697,4485
45637,4486,4485
45638,4487,4486
45639,12248,4486
45640,4488,4487
45641,12246,4487
45642,4489,4488
45643,4640,4488
45644,7367,4489
45645,4490,4489
45646,23214,4490
45647,4491,4490
45648,23214,4491
45649,4492,4491
45650,7372,4492
45651,4493,4492
45652,4494,4493
45653,8128,4493
45654,7373,4494
45655,4495,4494
45656,4553,4494
45657,4496,4495
45658,23216,4495
45659,4497,4496
45660,23220,4496
45661,4555,4497
45662,4498,4497
45663,4499,4498
45664,8132,4498
45665,4554,4499
45666,4500,4499
45667,23232,4500
45668,4501,4500
45669,4502,4501
45670,23215,4501
45671,4503,4502
45672,23219,4502
45673,4504,4503
45674,23217,4503
45675,4505,4504
45676,23224,4504
45677,23228,4505
45678,4507,4506
45679,23222,4506
45680,23222,4507
45681,4508,4507
45682,8145,4508
45683,4509,4508
45684,4510,4509
45685,23112,4509
45686,8146,4510
45687,4512,4511
45688,11080,4511
45689,4513,4512
45690,4708,4512
45691,8589,4513
45692,4514,4513
45693,10360,4514
45694,4516,4515
45695,27611,4515
45696,27611,4516
45697,4543,4517
45698,19891,4517
45699,4518,4517
45700,19890,4518
45701,4519,4518
45702,7874,4519
45703,4520,4519
45704,7873,4519
45705,8363,4520
45706,8606,4520
45707,4521,4520
45708,7871,4521
45709,4522,4521
45710,4523,4522
45711,8362,4522
45712,7870,4523
45713,4524,4523
45714,8367,4524
45715,4525,4524
45716,4526,4525
45717,7869,4525
45718,7868,4526
45719,4527,4526
45720,8370,4526
45721,8373,4527
45722,7410,4527
45723,4528,4527
45724,19855,4528
45725,7763,4528
45726,4529,4528
45727,7419,4529
45728,4530,4529
45729,4531,4530
45730,7766,4530
45731,4532,4531
45732,7418,4531
45733,4533,4532
45734,7769,4532
45735,7416,4533
45736,4534,4533
45737,7771,4534
45738,4535,4534
45739,7414,4535
45740,4536,4535
45741,7773,4536
45742,4537,4536
45743,7412,4537
45744,4538,4537
45745,7775,4538
45746,4545,4539
45747,10777,4540
45748,4542,4541
45749,4543,4542
45750,7873,4543
45751,4548,4544
45752,4549,4544
45753,4545,4544
45754,8402,4546
45755,8403,4546
45756,4547,4546
45757,8405,4547
45758,4552,4549
45759,10778,4549
45760,10181,4552
45761,10800,4552
45762,23237,4553
45763,4556,4553
45764,4557,4553
45765,4555,4554
45766,4556,4555
45767,4557,4556
45768,10755,4557
45769,23240,4557
45770,11143,4559
45771,11609,4560
45772,10761,4561
45773,11297,4566
45774,11297,4567
45775,19453,4568
45776,11527,4568
45777,4570,4569
45778,4571,4570
45779,23421,4570
45780,5081,4571
45781,4572,4571
45782,23205,4571
45783,4573,4572
45784,23211,4572
45785,23264,4573
45786,4574,4573
45787,23265,4574
45788,4575,4574
45789,4576,4575
45790,20087,4575
45791,5374,4575
45792,5375,4576
45793,4577,4576
45794,27211,4577
45795,4578,4577
45796,19778,4578
45797,23247,4578
45798,4580,4579
45799,17809,4579
45800,17808,4579
45801,4581,4580
45802,6230,4580
45803,6234,4581
45804,18028,4582
45805,8963,4582
45806,17796,4583
45807,4584,4583
45808,17794,4583
45809,14700,4584
45810,4585,4584
45811,8982,4584
45812,4586,4585
45813,14705,4585
45814,14704,4585
45815,8990,4586
45816,4587,4586
45817,8992,4587
45818,4588,4587
45819,4589,4588
45820,8988,4588
45821,4590,4589
45822,8991,4589
45823,8989,4590
45824,4591,4590
45825,14706,4591
45826,4592,4591
45827,17795,4592
45828,4593,4592
45829,8989,4592
45830,4595,4594
45831,14713,4594
45832,14397,4595
45833,4596,4595
45834,4597,4596
45835,14428,4596
45836,14714,4596
45837,14429,4597
45838,4598,4597
45839,14428,4597
45840,14369,4598
45841,14403,4598
45842,14376,4599
45843,4600,4599
45844,14550,4599
45845,14363,4600
45846,14364,4600
45847,4601,4600
45848,4602,4601
45849,14403,4601
45850,4603,4602
45851,14425,4602
45852,14383,4603
45853,14654,4603
45854,4605,4604
45855,4606,4605
45856,23875,4605
45857,4607,4606
45858,7239,4606
45859,4608,4607
45860,7245,4607
45861,7244,4607
45862,7714,4608
45863,4609,4608
45864,11134,4609
45865,4610,4609
45866,4611,4610
45867,11128,4610
45868,7251,4611
45869,4612,4611
45870,4613,4612
45871,27636,4612
45872,4614,4613
45873,11131,4613
45874,11130,4614
45875,4615,4614
45876,7717,4615
45877,9974,4616
45878,9704,4617
45879,23380,4619
45880,4620,4619
45881,4621,4620
45882,11680,4620
45883,11678,4621
45884,4622,4621
45885,4623,4622
45886,23379,4622
45887,11681,4623
45888,4624,4623
45889,4625,4624
45890,11648,4624
45891,4626,4625
45892,11682,4625
45893,4630,4627
45894,4628,4627
45895,4629,4628
45896,4629,4628
45897,4630,4629
45898,4632,4631
45899,9229,4632
45900,10003,4633
45901,8602,4635
45902,4636,4635
45903,4638,4637
45904,11079,4637
45905,21303,4637
45906,4639,4638
45907,4694,4638
45908,7358,4639
45909,4697,4639
45910,23244,4640
45911,4641,4640
45912,4642,4641
45913,4701,4641
45914,4643,4642
45915,4699,4642
45916,4713,4643
45917,4705,4643
45918,4645,4644
45919,4652,4645
45920,8630,4645
45921,4646,4645
45922,4647,4646
45923,23871,4646
45924,13328,4647
45925,4648,4647
45926,8629,4648
45927,8631,4648
45928,20679,4648
45929,10795,4649
45930,14340,4649
45931,4650,4649
45932,13986,4650
45933,4651,4650
45934,21606,4651
45935,8626,4651
45936,14621,4653
45937,4654,4653
45938,14827,4654
45939,4655,4654
45940,4657,4656
45941,14621,4656
45942,14622,4656
45943,4658,4657
45944,17101,4657
45945,4659,4658
45946,14828,4658
45947,14823,4659
45948,14824,4659
45949,4662,4660
45950,4661,4660
45951,6048,4661
45952,4662,4661
45953,4664,4663
45954,12604,4664
45955,4665,4664
45956,4666,4665
45957,12585,4665
45958,4667,4666
45959,12584,4666
45960,4668,4667
45961,12583,4667
45962,12580,4668
45963,4669,4668
45964,12581,4669
45965,4670,4669
45966,12582,4670
45967,4671,4670
45968,12539,4671
45969,4672,4671
45970,4673,4672
45971,12573,4672
45972,12572,4672
45973,12579,4673
45974,20725,4673
45975,12538,4673
45976,9412,4675
45977,9413,4675
45978,11595,4676
45979,12434,4677
45980,8293,4678
45981,8225,4679
45982,28218,4680
45983,8483,4681
45984,8242,4681
45985,8239,4682
45986,8535,4683
45987,4685,4684
45988,8113,4686
45989,4687,4686
45990,4688,4687
45991,8114,4687
45992,4716,4688
45993,4690,4689
45994,4691,4690
45995,4711,4690
45996,9864,4691
45997,4693,4692
45998,4696,4693
45999,4694,4693
46000,4695,4694
46001,4700,4695
46002,4696,4695
46003,4699,4696
46004,7358,4697
46005,4698,4698
46006,4699,4698
46007,4702,4701
46008,23241,4701
46009,4703,4702
46010,23242,4702
46011,23238,4703
46012,23239,4703
46013,4704,4703
46014,4705,4704
46015,23240,4704
46016,4709,4706
46017,4707,4706
46018,4710,4707
46019,4710,4708
46020,11080,4708
46021,10360,4710
46022,4713,4712
46023,11079,4713
46024,8092,4714
46025,8109,4714
46026,4715,4714
46027,11078,4716
46028,4717,4716
46029,8118,4717
46030,8117,4717
46031,4718,4717
46032,4719,4718
46033,8123,4719
46034,22815,4719
46035,20871,4721
46036,18014,4722
46037,20102,4722
46038,4723,4722
46039,4724,4723
46040,24035,4723
46041,4725,4724
46042,24024,4724
46043,11566,4725
46044,24054,4725
46045,4882,4726
46046,4727,4726
46047,4910,4726
46048,4729,4728
46049,20029,4729
46050,4730,4729
46051,4731,4730
46052,23726,4730
46053,4732,4731
46054,20028,4731
46055,23694,4732
46056,4733,4732
46057,4734,4733
46058,19993,4733
46059,23765,4734
46060,4735,4734
46061,4736,4735
46062,19992,4735
46063,4737,4736
46064,4737,4736
46065,4738,4737
46066,4739,4738
46067,19975,4738
46068,4740,4739
46069,20018,4739
46070,4741,4740
46071,23774,4740
46072,4742,4741
46073,19997,4741
46074,23773,4742
46075,4743,4742
46076,19987,4743
46077,4744,4743
46078,20019,4744
46079,4745,4744
46080,23772,4745
46081,4746,4745
46082,4747,4746
46083,19998,4746
46084,4748,4747
46085,23772,4747
46086,4749,4748
46087,20014,4748
46088,10104,4749
46089,4751,4749
46090,4750,4749
46091,20010,4750
46092,4751,4750
46093,4752,4751
46094,10106,4752
46095,10107,4752
46096,4754,4753
46097,4755,4754
46098,18193,4755
46099,4756,4755
46100,18192,4756
46101,4757,4756
46102,4758,4757
46103,18190,4757
46104,4759,4758
46105,18191,4758
46106,4760,4759
46107,18201,4759
46108,4761,4760
46109,4762,4760
46110,4762,4761
46111,18183,4761
46112,4763,4762
46113,18181,4763
46114,4764,4763
46115,18166,4764
46116,4766,4765
46117,14809,4765
46118,26508,4765
46119,14808,4766
46120,4767,4766
46121,4768,4767
46122,14807,4767
46123,14796,4768
46124,4769,4768
46125,4841,4768
46126,14802,4769
46127,4770,4769
46128,14802,4770
46129,14803,4770
46130,4771,4770
46131,18605,4771
46132,4772,4771
46133,18604,4771
46134,4787,4772
46135,4786,4772
46136,4774,4773
46137,8780,4773
46138,4834,4773
46139,4775,4774
46140,8779,4774
46141,4776,4775
46142,8777,4775
46143,4777,4776
46144,8776,4776
46145,4778,4777
46146,4779,4778
46147,14750,4778
46148,14763,4779
46149,6740,4779
46150,4781,4780
46151,8792,4780
46152,8793,4780
46153,4782,4781
46154,26181,4781
46155,26326,4782
46156,26208,4783
46157,4784,4783
46158,26284,4784
46159,4785,4784
46160,21137,4785
46161,4786,4785
46162,18602,4786
46163,18589,4787
46164,4788,4787
46165,4789,4788
46166,21140,4788
46167,4790,4789
46168,26198,4789
46169,4791,4790
46170,26371,4790
46171,4792,4791
46172,26138,4791
46173,26371,4791
46174,26185,4792
46175,4793,4792
46176,4794,4793
46177,26242,4793
46178,26214,4793
46179,4795,4794
46180,4818,4794
46181,26227,4794
46182,4796,4795
46183,26231,4795
46184,26179,4796
46185,4797,4796
46186,26146,4797
46187,4798,4797
46188,26182,4798
46189,4799,4798
46190,18587,4799
46191,4800,4799
46192,26209,4800
46193,18588,4800
46194,4801,4800
46195,4802,4801
46196,18576,4801
46197,4803,4802
46198,18577,4802
46199,4804,4803
46200,26354,4803
46201,4805,4804
46202,26259,4804
46203,18578,4804
46204,26287,4805
46205,4806,4805
46206,26221,4806
46207,4807,4806
46208,26188,4807
46209,4808,4807
46210,26297,4808
46211,4809,4808
46212,26404,4808
46213,26332,4809
46214,4810,4809
46215,26349,4810
46216,4819,4810
46217,26155,4810
46218,14788,4811
46219,4812,4811
46220,26489,4811
46221,26360,4812
46222,4813,4812
46223,18586,4813
46224,14791,4813
46225,4814,4813
46226,4815,4814
46227,26268,4814
46228,4816,4815
46229,14792,4815
46230,18608,4816
46231,4817,4816
46232,18598,4816
46233,26347,4817
46234,4818,4817
46235,26242,4818
46236,26180,4819
46237,4820,4819
46238,4821,4820
46239,26351,4820
46240,4822,4821
46241,26136,4821
46242,4823,4822
46243,26176,4822
46244,4824,4823
46245,26502,4823
46246,4825,4824
46247,26503,4824
46248,26386,4825
46249,4826,4825
46250,4827,4826
46251,26497,4826
46252,4828,4827
46253,26506,4827
46254,4829,4828
46255,26506,4828
46256,4832,4829
46257,4830,4829
46258,4831,4830
46259,26498,4830
46260,26496,4831
46261,4832,4831
46262,4833,4832
46263,26521,4833
46264,20986,4833
46265,26489,4833
46266,8781,4834
46267,4835,4834
46268,4836,4835
46269,26490,4835
46270,4837,4836
46271,26145,4836
46272,4838,4837
46273,26199,4837
46274,26257,4838
46275,4839,4838
46276,4840,4839
46277,26192,4839
46278,26291,4840
46279,4841,4840
46280,14803,4841
46281,4843,4842
46282,4866,4842
46283,5066,4843
46284,19713,4844
46285,4845,4844
46286,5125,4844
46287,20108,4845
46288,4846,4845
46289,20107,4846
46290,4859,4846
46291,18788,4847
46292,5712,4847
46293,4848,4847
46294,23968,4849
46295,4851,4850
46296,4852,4851
46297,23977,4851
46298,4858,4852
46299,4853,4852
46300,4860,4853
46301,5070,4853
46302,5071,4855
46303,4857,4856
46304,5072,4857
46305,5069,4858
46306,20107,4859
46307,4860,4859
46308,20088,4860
46309,5713,4860
46310,4871,4861
46311,4867,4862
46312,4864,4863
46313,5074,4863
46314,4866,4864
46315,4865,4864
46316,11298,4865
46317,4868,4867
46318,27202,4867
46319,4883,4868
46320,4870,4869
46321,4871,4870
46322,4873,4871
46323,5073,4872
46324,5070,4872
46325,4873,4872
46326,4874,4873
46327,4875,4873
46328,4876,4874
46329,5073,4875
46330,4876,4875
46331,5711,4876
46332,24003,4877
46333,4880,4877
46334,4878,4877
46335,4879,4878
46336,4913,4878
46337,27203,4879
46338,24003,4879
46339,5066,4880
46340,4883,4882
46341,4908,4883
46342,27202,4884
46343,4885,4884
46344,4887,4885
46345,4908,4885
46346,4908,4886
46347,5076,4887
46348,5065,4888
46349,15723,4888
46350,4889,4888
46351,4890,4889
46352,5054,4889
46353,5062,4889
46354,4891,4890
46355,5056,4890
46356,4892,4891
46357,5061,4891
46358,5010,4892
46359,4893,4892
46360,5048,4893
46361,4894,4893
46362,5011,4894
46363,4895,4894
46364,5044,4895
46365,4896,4895
46366,4897,4896
46367,5047,4896
46368,4898,4897
46369,5040,4897
46370,4899,4898
46371,5021,4898
46372,5015,4898
46373,4914,4899
46374,4926,4899
46375,4900,4899
46376,4923,4900
46377,4901,4900
46378,4902,4901
46379,4941,4901
46380,4919,4902
46381,4903,4902
46382,4918,4902
46383,4918,4903
46384,4919,4903
46385,4904,4903
46386,4952,4904
46387,4943,4904
46388,4944,4904
46389,5711,4905
46390,5078,4905
46391,4947,4906
46392,11566,4907
46393,5073,4907
46394,4910,4909
46395,4945,4910
46396,4912,4911
46397,10851,4911
46398,11299,4913
46399,4973,4914
46400,4915,4914
46401,4944,4915
46402,4916,4915
46403,4986,4916
46404,4917,4916
46405,4918,4917
46406,4985,4917
46407,4920,4919
46408,4921,4920
46409,27449,4920
46410,4984,4921
46411,4922,4921
46412,4925,4922
46413,4933,4922
46414,4927,4923
46415,4924,4923
46416,4925,4924
46417,4927,4924
46418,4932,4925
46419,4932,4926
46420,4927,4926
46421,11534,4928
46422,11535,4928
46423,11536,4928
46424,4929,4928
46425,4930,4929
46426,5043,4929
46427,4931,4930
46428,4992,4930
46429,5016,4931
46430,4932,4931
46431,20649,4932
46432,4983,4933
46433,4963,4933
46434,4934,4933
46435,4935,4934
46436,4939,4934
46437,4983,4935
46438,4936,4935
46439,4937,4936
46440,5000,4936
46441,4990,4937
46442,4938,4937
46443,4939,4938
46444,4940,4938
46445,20649,4939
46446,4990,4940
46447,4991,4940
46448,4960,4942
46449,4943,4942
46450,4972,4942
46451,27451,4943
46452,4966,4944
46453,4946,4945
46454,27717,4945
46455,5078,4947
46456,11566,4947
46457,4959,4948
46458,4949,4948
46459,5077,4948
46460,4957,4949
46461,20648,4949
46462,4961,4950
46463,4963,4950
46464,4951,4950
46465,4952,4951
46466,4953,4951
46467,4954,4952
46468,4954,4953
46469,4956,4953
46470,4955,4954
46471,4956,4955
46472,4958,4955
46473,4957,4956
46474,4958,4957
46475,4959,4958
46476,4960,4959
46477,11566,4960
46478,20648,4961
46479,4962,4961
46480,4964,4963
46481,27441,4964
46482,4965,4964
46483,27717,4965
46484,5000,4965
46485,4967,4966
46486,4978,4966
46487,27452,4967
46488,4968,4967
46489,4969,4968
46490,27451,4968
46491,27447,4969
46492,4970,4969
46493,4977,4970
46494,4971,4970
46495,27451,4971
46496,4972,4971
46497,4982,4972
46498,4982,4973
46499,4974,4973
46500,4975,4974
46501,4981,4974
46502,4982,4975
46503,4976,4975
46504,4981,4975
46505,4977,4976
46506,27450,4976
46507,27447,4977
46508,4979,4978
46509,27446,4978
46510,27446,4979
46511,4980,4979
46512,27452,4980
46513,4981,4980
46514,5067,4983
46515,11535,4987
46516,4988,4987
46517,4998,4987
46518,5002,4988
46519,4989,4988
46520,15726,4989
46521,4990,4989
46522,4992,4991
46523,20649,4991
46524,4995,4992
46525,4994,4993
46526,4995,4993
46527,4998,4993
46528,4996,4995
46529,5003,4996
46530,4997,4996
46531,4999,4998
46532,5001,5000
46533,5005,5004
46534,5032,5005
46535,5025,5005
46536,5006,5005
46537,5026,5006
46538,5007,5006
46539,5008,5007
46540,5024,5007
46541,5009,5008
46542,5029,5008
46543,5013,5009
46544,5014,5009
46545,5011,5010
46546,5064,5010
46547,5033,5011
46548,5012,5011
46549,5013,5012
